season,player_name,tier
2025-26,Cooper Flagg,1
2025-26,Kon Knueppel,1
2025-26,VJ Edgecombe,1
2025-26,Dylan Harper,1
2025-26,Cedric Coward,1
2025-26,Ace Bailey,2
2025-26,Jeremiah Fears,2
2025-26,Collin Murray-Boyles,2
2025-26,Maxime Raynaud,2
2025-26,Derik Queen,2
